latitude,longitude,loc_id
-43.73715,-176.24656,238
-45.915,169.23972,239
-37.92044,176.92034999999998,240
-41.300854,173.21577499999998,241
-41.4192,175.25119999999998,242
-43.61297,172.3079,243
-39.01143,175.12221,244
-39.016483,177.403519,245
-40.9124,175.5591,246
-36.24611,175.46722,247
-37.67704,176.19777,248
-43.63324,172.72808,249
-43.26665,170.3246,250
-36.9648,174.78052,251
-43.721109999999996,172.59,252
-40.81543,175.15196,253
-39.99494,175.72287,254
-41.55655,173.96238,255
-43.07026,172.65344,256
-41.72651,174.2762,257
-44.973,171.081,258
-44.00056,170.40361,259
-42.21065,173.07019,260
-38.96667,177.15,261
-43.58801,172.79999999999998,262
-38.445609999999995,174.97120999999999,263
-43.86194,169.04138999999998,264
-39.7317,176.4431,265
-45.901289999999996,170.5147,266
-39.39333,176.56055999999998,267
-45.22172,167.62987999999999,268
-39.35111,175.73083,269
-39.93882,175.04496,270
-41.05346,175.82918999999998,271
-37.090559999999996,175.15515,272
-42.21282,173.41773,273
-43.81687,-176.47499,274
-35.96111,173.84305,275
-38.03111,177.34417,276
-38.80399,177.47925999999998,277
-44.528,169.89,278
-41.59148,175.23289,279
-39.0982998,174.76265569999998,280
-45.648419999999994,169.39228,281
-43.823119999999996,172.7527,282
-37.64472,177.91416999999998,283
-36.48833,174.23,284
-35.4516,173.81824,285
-37.021119999999996,175.16544,286
-38.613009999999996,175.70283999999998,287
-46.158,166.611,288
-39.117999999999995,177.95999999999998,289
-41.498909999999995,173.96285,290
-36.86333,175.43223999999998,291
-44.24772,170.84293,292
-44.672329999999995,167.92526999999998,293
-38.339439999999996,176.79056,294
-44.60543,171.12989,295
-36.595949999999995,175.51703999999998,296
-44.090979999999995,171.10312,297
-41.2675,172.16527,298
-43.489999999999995,172.528,299
-45.221,166.886,300
-43.76153,172.30495,301
-44.51219,170.67839999999998,302
-37.93963,176.14141999999998,303
-42.37833,173.54693999999998,304
-41.40828,174.87145999999998,305
-36.86297,174.71185,306
-45.01791,168.75799999999998,307
-37.20183,174.81074999999998,308
-46.028999999999996,168.10999999999999,309
-45.20342,169.3182,310
-35.73018,173.66433999999998,311
-41.58718,173.53125,312
-37.041489,175.292974,313
-45.91513,168.81369999999998,314
-41.69341,173.20208,315
-41.28194,173.33667,316
-43.905,171.80499999999998,317
-40.20301,175.37203,318
-39.57454,175.4402,319
-41.18333,174.88889,320
-39.65,176.76667,321
-38.74264,176.08088999999998,322
-43.861,169.007,323
-37.864999999999995,175.33599999999998,324
-39.44622,176.09926,325
-37.86079,175.33150999999998,326
-38.888999999999996,175.332,327
-39.91806,176.42499999999998,328
-44.724,169.244,329
-41.589,175.233,330
-45.032,169.197,331
-38.54087,177.49129,332
-44.681221,169.203418,333
-44.6812215,169.20341779999998,334
-39.39528,175.91222,335
-41.739439999999995,173.50583,336
-38.23722,175.80417,337
-37.349216,175.657379,338
-39.275,176.87278,339
-38.61392,176.9548,340
-47.278,167.464,341
-36.82817,175.67230999999998,342
-38.589169999999996,176.16,343
-35.264300999999996,173.39700299999998,344
-46.39194,169.13166999999999,345
-34.896029999999996,173.34402,346
-40.577279999999995,176.44889,347
-39.951499999999996,176.61705999999998,348
-43.64197,172.72115,349
-45.75,169.71667,350
-39.581379999999996,175.10474,351
-43.47962,172.08417,352
-37.618809999999996,177.90609999999998,353
-38.53167,176.50772,354
-42.959869999999995,172.91278,355
-45.518139999999995,170.13560999999999,356
-40.48496,176.61527999999998,357
-37.7532,177.78799999999998,358
-42.77014,172.88947,359
-37.673,176.196,360
-38.09468,175.3876,361
-34.696917,173.02294999999998,362
-38.62025,174.72012999999998,363
-36.606,174.83499999999998,364
-39.33726,174.30487,365
-43.67444,171.37639,366
-40.043,176.268,367
-41.21445,173.62416,368
-42.811389999999996,172.76389,369
-42.60076,173.40196,370
-43.95128,-176.56584999999998,371
-38.62833,176.67999999999998,372
-44.706269999999996,170.93989,373
-44.358889999999995,170.93639,374
-42.555279999999996,171.49667,375
-42.716,170.983,376
-41.74326,171.61186999999998,377
-41.38682,173.15985999999998,378
-36.363839999999996,174.57157999999998,379
-38.137319999999995,177.0573,380
-35.06778,173.28628999999998,381
-37.409259999999996,175.92117,382
-38.744,176.081,383
-39.188651,173.882946,384
-39.188651,173.8829458,385
-39.156909999999996,176.61191,386
-45.25427,170.6858,387
