longitude,latitude,loc_id
166.639,-45.740,0
166.639,-45.990,1
166.889,-45.240,2
166.889,-45.490,3
166.889,-45.740,4
166.889,-45.990,5
167.139,-44.990,6
167.139,-45.240,7
